book-imbalance,mid_price,timestamp
15815.201640735908,531.9,2022-05-21 22:27:40
12330.072206188344,531.9,2022-05-21 22:27:42
13293.911236647262,531.9,2022-05-21 22:27:45
13293.911236647262,531.9,2022-05-21 22:27:47
13293.911236647262,531.9,2022-05-21 22:27:49
18859.247972484925,531.8499999999999,2022-05-21 22:27:51
16736.7351672587,531.8499999999999,2022-05-21 22:27:53
16736.7351672587,531.8499999999999,2022-05-21 22:27:55
16747.682015571852,531.8499999999999,2022-05-21 22:27:58
16748.38793191156,531.8499999999999,2022-05-21 22:28:00
19298.004107198813,531.8499999999999,2022-05-21 22:28:02
19256.81156411367,531.8499999999999,2022-05-21 22:28:04
16731.658245101582,531.8499999999999,2022-05-21 22:28:06
19256.81156411367,531.8499999999999,2022-05-21 22:28:09
19256.81156411367,531.8499999999999,2022-05-21 22:28:11
19256.81156411367,531.8499999999999,2022-05-21 22:28:13
16731.658245101582,531.8499999999999,2022-05-21 22:28:15
15766.02629802033,531.8499999999999,2022-05-21 22:28:17
16731.57721047228,531.8499999999999,2022-05-21 22:28:20
16731.57721047228,531.8499999999999,2022-05-21 22:28:22
16731.57721047228,531.8499999999999,2022-05-21 22:28:24
16731.57721047228,531.8499999999999,2022-05-21 22:28:26
14425.085575564268,531.9,2022-05-21 22:28:28
14425.085575564268,531.9,2022-05-21 22:28:31
13460.627008697867,531.9,2022-05-21 22:28:33
14424.326483384579,531.9,2022-05-21 22:28:35
16967.405765063835,531.9,2022-05-21 22:28:37
16967.405765063835,531.9,2022-05-21 22:28:39
16967.405765063835,531.9,2022-05-21 22:28:42
15893.93475328256,531.95,2022-05-21 22:28:44
16083.142535150077,531.95,2022-05-21 22:28:46
16083.142535150077,531.95,2022-05-21 22:28:48
15237.916205873902,531.75,2022-05-21 22:28:50
15227.083071094761,531.75,2022-05-21 22:28:52
15227.083071094761,531.75,2022-05-21 22:28:55
15227.083071094761,531.75,2022-05-21 22:28:57
15244.291814903667,531.75,2022-05-21 22:28:59
15244.394929663544,531.75,2022-05-21 22:29:01
17508.71969068276,531.9000000000001,2022-05-21 22:29:03
17343.277459632944,532.05,2022-05-21 22:29:06
18902.67811061984,532.0,2022-05-21 22:29:08
18902.63676101663,532.0,2022-05-21 22:29:10
18993.267984803744,532.0,2022-05-21 22:29:12
20292.341626851827,531.95,2022-05-21 22:29:14
20292.186871951097,531.95,2022-05-21 22:29:16
19857.95922884563,531.95,2022-05-21 22:29:19
20106.77395147025,531.95,2022-05-21 22:29:21
20106.77395147025,531.95,2022-05-21 22:29:23
20057.802605953777,531.95,2022-05-21 22:29:25
20057.802605953777,531.95,2022-05-21 22:29:27
20064.408821207184,531.95,2022-05-21 22:29:29
20064.408821207184,531.95,2022-05-21 22:29:32
19744.68763059078,531.95,2022-05-21 22:29:34
19744.692456515633,531.95,2022-05-21 22:29:36
19744.565932983358,531.95,2022-05-21 22:29:38
19982.30824916331,531.95,2022-05-21 22:29:40
19982.30824916331,531.95,2022-05-21 22:29:43
19982.30824916331,531.95,2022-05-21 22:29:45
19982.30824916331,531.95,2022-05-21 22:29:47
17728.893963682665,531.95,2022-05-21 22:29:49
18408.007629589003,531.95,2022-05-21 22:29:51
18408.007629589003,531.95,2022-05-21 22:29:53
17574.335317183817,531.95,2022-05-21 22:29:56
19160.108355459368,531.95,2022-05-21 22:29:58
16337.71093856356,531.95,2022-05-21 22:30:00
16050.66608210784,531.95,2022-05-21 22:30:02
16242.785032094223,531.95,2022-05-21 22:30:04
16505.439247113427,531.95,2022-05-21 22:30:07
15830.190881618619,531.95,2022-05-21 22:30:09
17400.823484766053,531.95,2022-05-21 22:30:11
17400.823484766053,531.95,2022-05-21 22:30:13
12249.991084041045,531.75,2022-05-21 22:30:15
13878.366659012172,531.8,2022-05-21 22:30:18
17855.575098335445,532.0,2022-05-21 22:30:20
19465.49910519132,531.95,2022-05-21 22:30:22
19545.288732533736,531.95,2022-05-21 22:30:24
19112.86802376477,532.05,2022-05-21 22:30:26
19841.4140206072,532.05,2022-05-21 22:30:29
17696.750578980085,531.95,2022-05-21 22:30:31
17357.227643565235,531.9,2022-05-21 22:30:33
17483.681093876086,531.95,2022-05-21 22:30:35
16850.37389678067,531.95,2022-05-21 22:30:37
17768.060522640928,531.95,2022-05-21 22:30:39
17483.25723076092,531.95,2022-05-21 22:30:42
17483.25719391044,531.95,2022-05-21 22:30:44
17468.298384101672,531.85,2022-05-21 22:30:46
15905.427807402782,532.0,2022-05-21 22:30:48
16822.750415335366,532.0,2022-05-21 22:30:50
15823.405785112458,532.0,2022-05-21 22:30:53
15823.355052812729,532.0,2022-05-21 22:30:55
17483.120067769974,531.95,2022-05-21 22:30:57
17483.070458330734,531.95,2022-05-21 22:31:00
18400.939927631975,531.95,2022-05-21 22:31:02
17483.020545593034,531.95,2022-05-21 22:31:05
18897.079216669346,531.95,2022-05-21 22:31:07
18675.456672273354,531.95,2022-05-21 22:31:09
18896.70477550006,531.95,2022-05-21 22:31:11
18675.4038549269,531.95,2022-05-21 22:31:13
18896.668082261433,531.95,2022-05-21 22:31:15
18195.562242543474,532.0,2022-05-21 22:31:18
18764.116381284286,531.95,2022-05-21 22:31:20
18542.819959100132,531.95,2022-05-21 22:31:22
18587.030003026044,531.95,2022-05-21 22:31:24
18808.297631258567,531.95,2022-05-21 22:31:26
18576.928882018918,531.9000000000001,2022-05-21 22:31:28
17798.366194662427,531.9000000000001,2022-05-21 22:31:31
15087.076140120427,532.0,2022-05-21 22:31:33
16981.24626779427,531.95,2022-05-21 22:31:35
17872.84985449189,531.95,2022-05-21 22:31:37
18496.409416277216,531.95,2022-05-21 22:31:39
17775.13493982791,531.95,2022-05-21 22:31:41
18230.87467388478,531.95,2022-05-21 22:31:44
16239.419554985358,531.95,2022-05-21 22:31:46
17057.549348595545,531.95,2022-05-21 22:31:48
17003.068578892362,531.95,2022-05-21 22:31:50
16495.01022853974,531.95,2022-05-21 22:31:52
17084.20228012663,531.95,2022-05-21 22:31:54
16837.37834562405,531.95,2022-05-21 22:31:57
16763.327182199067,531.95,2022-05-21 22:31:59
16458.782833543853,531.95,2022-05-21 22:32:01
16799.342470909854,531.95,2022-05-21 22:32:03
16276.817828360505,531.95,2022-05-21 22:32:05
16817.843732547895,531.95,2022-05-21 22:32:07
16817.843732547895,531.95,2022-05-21 22:32:10
16760.732347411453,531.9000000000001,2022-05-21 22:32:12
16759.095707981403,531.9000000000001,2022-05-21 22:32:14
13213.563565450837,531.75,2022-05-21 22:32:16
13596.909850777576,531.75,2022-05-21 22:32:18
13496.462663694887,531.7,2022-05-21 22:32:21
13122.940476088726,531.7,2022-05-21 22:32:23
13135.744833908546,531.75,2022-05-21 22:32:25
10822.680532817252,531.8,2022-05-21 22:32:27
10822.680532817252,531.8,2022-05-21 22:32:29
10822.680532817252,531.8,2022-05-21 22:32:31
10937.22781569859,531.8,2022-05-21 22:32:33
10937.22781569859,531.8,2022-05-21 22:32:36
10988.602924987697,531.8,2022-05-21 22:32:38
10937.22781569859,531.8,2022-05-21 22:32:40
10937.22781569859,531.8,2022-05-21 22:32:42
10937.22781569859,531.8,2022-05-21 22:32:45
10937.22781569859,531.8,2022-05-21 22:32:47
10937.22781569859,531.8,2022-05-21 22:32:49
13998.897429038752,531.8,2022-05-21 22:32:51
14101.057091316063,531.9,2022-05-21 22:32:53
14682.724272895717,531.9,2022-05-21 22:32:55
17403.503554265746,531.95,2022-05-21 22:32:58
17438.4190478588,531.95,2022-05-21 22:33:00
19037.228213627935,531.95,2022-05-21 22:33:02
15306.511515528198,531.95,2022-05-21 22:33:04
13768.066162750532,531.95,2022-05-21 22:33:07
15075.07617547105,531.95,2022-05-21 22:33:09
13642.219337062257,531.8,2022-05-21 22:33:11
15222.402689242736,531.8,2022-05-21 22:33:13
15781.64814896024,531.8,2022-05-21 22:33:15
15788.007287599527,531.8,2022-05-21 22:33:17
15842.88998933388,531.8,2022-05-21 22:33:20
13349.167249948792,531.7,2022-05-21 22:33:22
13166.98862763148,531.7,2022-05-21 22:33:24
13471.01950615706,531.7,2022-05-21 22:33:26
13566.600114153558,531.5999999999999,2022-05-21 22:33:28
10295.583132477606,531.5999999999999,2022-05-21 22:33:31
12267.084073449738,531.5999999999999,2022-05-21 22:33:33
12286.501588551955,531.5999999999999,2022-05-21 22:33:35
12287.823390770036,531.5999999999999,2022-05-21 22:33:37
10635.52441049699,531.5999999999999,2022-05-21 22:33:39
12282.935911265482,531.5999999999999,2022-05-21 22:33:42
12286.563481545463,531.5999999999999,2022-05-21 22:33:44
12349.929546652731,531.5999999999999,2022-05-21 22:33:46
14055.271318719331,531.5999999999999,2022-05-21 22:33:48
14118.724543253575,531.5999999999999,2022-05-21 22:33:50
14055.454648918501,531.5999999999999,2022-05-21 22:33:52
14309.739847043342,531.5999999999999,2022-05-21 22:33:55
14055.271318719331,531.5999999999999,2022-05-21 22:33:57
14055.271318719331,531.5999999999999,2022-05-21 22:33:59
14309.739847043342,531.5999999999999,2022-05-21 22:34:01
12121.283747075919,531.5999999999999,2022-05-21 22:34:03
13833.30752488079,531.5999999999999,2022-05-21 22:34:05
13833.30752488079,531.5999999999999,2022-05-21 22:34:08
15603.253809073738,531.5999999999999,2022-05-21 22:34:10
13772.757009249604,531.5999999999999,2022-05-21 22:34:12
15391.30240385444,531.65,2022-05-21 22:34:14
15391.30240385444,531.65,2022-05-21 22:34:16
15391.30240385444,531.65,2022-05-21 22:34:19
16087.219644157776,531.7,2022-05-21 22:34:21
15709.729732800874,531.7,2022-05-21 22:34:23
17379.036185548466,531.7,2022-05-21 22:34:25
17495.2277608698,531.7,2022-05-21 22:34:27
16992.21972257573,531.7,2022-05-21 22:34:29
17494.807457386694,531.7,2022-05-21 22:34:32
17559.91225617879,531.7,2022-05-21 22:34:34
16140.887673494039,531.7,2022-05-21 22:34:36
16140.887673494039,531.7,2022-05-21 22:34:38
17559.91225617879,531.7,2022-05-21 22:34:40
16140.887673494039,531.7,2022-05-21 22:34:43
17559.91225617879,531.7,2022-05-21 22:34:45
17494.807457386694,531.7,2022-05-21 22:34:47
16205.958456160573,531.7,2022-05-21 22:34:49
17494.807457386694,531.7,2022-05-21 22:34:51
14863.475276206056,531.75,2022-05-21 22:34:54
14867.706290931847,531.75,2022-05-21 22:34:56
17559.91225617879,531.7,2022-05-21 22:34:58
17494.807457386694,531.7,2022-05-21 22:35:00
17559.91225617879,531.7,2022-05-21 22:35:02
18638.33244735644,531.7,2022-05-21 22:35:04
19586.484573136124,531.7,2022-05-21 22:35:07
17269.495969744108,531.75,2022-05-21 22:35:09
15718.5515299262,531.75,2022-05-21 22:35:11
17494.45244979428,531.75,2022-05-21 22:35:13
17452.068485843985,531.75,2022-05-21 22:35:15
17520.809909559757,531.75,2022-05-21 22:35:18
17520.809909559757,531.75,2022-05-21 22:35:20
16670.106152918226,531.75,2022-05-21 22:35:22
17389.606039066413,531.75,2022-05-21 22:35:24
16166.856877152897,531.65,2022-05-21 22:35:26
16314.772908887096,531.65,2022-05-21 22:35:28
16318.829735258625,531.65,2022-05-21 22:35:31
16318.829735258625,531.65,2022-05-21 22:35:33
16318.829735258625,531.65,2022-05-21 22:35:35
14613.272224823035,531.65,2022-05-21 22:35:37
14621.470888453605,531.65,2022-05-21 22:35:39
14621.470888453605,531.65,2022-05-21 22:35:42
14621.332637837382,531.65,2022-05-21 22:35:44
14639.885608303537,531.65,2022-05-21 22:35:46
14639.885608303537,531.65,2022-05-21 22:35:48
14647.146248913748,531.7,2022-05-21 22:35:50
14712.301025461053,531.7,2022-05-21 22:35:53
14712.301025461053,531.7,2022-05-21 22:35:55
14712.301025461053,531.7,2022-05-21 22:35:57
14712.301025461053,531.7,2022-05-21 22:35:59
14712.301025461053,531.7,2022-05-21 22:36:01
14738.800996136983,531.75,2022-05-21 22:36:03
14738.800996136983,531.75,2022-05-21 22:36:06
14738.800996136983,531.75,2022-05-21 22:36:08
14738.800996136983,531.75,2022-05-21 22:36:10
16138.071974680355,531.75,2022-05-21 22:36:12
14738.339785963843,531.75,2022-05-21 22:36:14
14738.339785963843,531.75,2022-05-21 22:36:16
14738.339785963843,531.75,2022-05-21 22:36:19
14738.339785963843,531.75,2022-05-21 22:36:21
14604.033271040818,531.7,2022-05-21 22:36:23
14604.033271040818,531.7,2022-05-21 22:36:25
12470.158455029945,531.35,2022-05-21 22:36:27
13708.293712997118,531.35,2022-05-21 22:36:30
15696.64184378902,531.4000000000001,2022-05-21 22:36:32
16668.895218270758,531.55,2022-05-21 22:36:34
16668.895218270758,531.55,2022-05-21 22:36:37
18167.37101426609,531.55,2022-05-21 22:36:39
17720.414115112842,531.6,2022-05-21 22:36:41
17720.414115112842,531.6,2022-05-21 22:36:43
18165.790730893914,532.0,2022-05-21 22:36:45
16684.14799975725,531.95,2022-05-21 22:36:48
17831.658958268134,531.95,2022-05-21 22:36:50
17831.472296004846,531.95,2022-05-21 22:36:52
18866.07824536301,531.8,2022-05-21 22:36:54
18866.07824536301,531.8,2022-05-21 22:36:56
18870.732771979838,531.8,2022-05-21 22:36:59
18870.44023151242,531.8,2022-05-21 22:37:01
18876.66840511247,531.8,2022-05-21 22:37:03
18816.427151504093,531.8,2022-05-21 22:37:05
18816.427151504093,531.8,2022-05-21 22:37:07
18816.427151504093,531.8,2022-05-21 22:37:09
18816.427151504093,531.8,2022-05-21 22:37:12
18902.975545904268,531.8,2022-05-21 22:37:14
17550.110330825082,531.8,2022-05-21 22:37:16
17714.00571259857,531.85,2022-05-21 22:37:18
18150.017085483378,531.85,2022-05-21 22:37:20
15534.961650344769,532.0,2022-05-21 22:37:23
14447.586966357647,532.0,2022-05-21 22:37:25
17045.828578978588,532.0,2022-05-21 22:37:27
18068.92025702166,532.0,2022-05-21 22:37:29
15382.614845689337,532.05,2022-05-21 22:37:31
15848.696161390573,532.05,2022-05-21 22:37:34
18183.251251707992,532.0,2022-05-21 22:37:36
17555.26809764075,532.0,2022-05-21 22:37:38
19021.16722623754,532.0,2022-05-21 22:37:40
18441.569919893456,532.0,2022-05-21 22:37:42
17935.917559265494,532.0,2022-05-21 22:37:45
17648.57724913093,532.0,2022-05-21 22:37:47
18719.78160757671,532.0,2022-05-21 22:37:49
16608.183403528892,532.0,2022-05-21 22:37:51
16710.62383583674,531.8,2022-05-21 22:37:53
16623.68241851591,531.95,2022-05-21 22:37:56
17176.332919772405,531.9,2022-05-21 22:37:58
16379.814814365376,531.9,2022-05-21 22:38:00
16379.814814365376,531.9,2022-05-21 22:38:02
16379.814814365376,531.9,2022-05-21 22:38:04
17467.799840854306,531.9,2022-05-21 22:38:07
17177.565881863873,531.9,2022-05-21 22:38:09
17469.03334798079,531.9,2022-05-21 22:38:11
17469.03334798079,531.9,2022-05-21 22:38:13
14042.876163795207,532.2,2022-05-21 22:38:15
17294.754327721,532.15,2022-05-21 22:38:18
17141.802840768647,532.15,2022-05-21 22:38:20
17141.802840768647,532.15,2022-05-21 22:38:22
17164.83594154008,532.15,2022-05-21 22:38:24
15846.3100168529,532.25,2022-05-21 22:38:26
18119.312159372552,532.2,2022-05-21 22:38:28
18293.487137037275,532.25,2022-05-21 22:38:31
18294.04758093734,532.25,2022-05-21 22:38:33
18078.620018762784,532.35,2022-05-21 22:38:35
18091.34130725772,532.35,2022-05-21 22:38:38
18224.775735282128,532.3,2022-05-21 22:38:40
17271.484712656467,532.3,2022-05-21 22:38:42
18191.99186501724,532.25,2022-05-21 22:38:44
14518.953636748985,532.2,2022-05-21 22:38:46
15277.153387960583,532.15,2022-05-21 22:38:49
17637.98380015239,532.1,2022-05-21 22:38:51
16807.785245016246,532.1,2022-05-21 22:38:53
16813.58708120628,532.05,2022-05-21 22:38:55
16813.58708120628,532.05,2022-05-21 22:38:57
17585.48374788772,532.0,2022-05-21 22:39:00
17405.544434473457,532.05,2022-05-21 22:39:02
16846.96711806328,532.0999999999999,2022-05-21 22:39:04
16988.07475366333,532.0999999999999,2022-05-21 22:39:06
16036.707557893778,532.15,2022-05-21 22:39:08
15987.281790794588,532.15,2022-05-21 22:39:10
15986.639745181017,532.15,2022-05-21 22:39:13
15986.102239239653,532.15,2022-05-21 22:39:15
15986.102239239653,532.15,2022-05-21 22:39:17
15986.034600838435,532.15,2022-05-21 22:39:20
17078.31971909341,532.0999999999999,2022-05-21 22:39:22
17842.476378576535,532.05,2022-05-21 22:39:24
16987.816404096557,532.05,2022-05-21 22:39:26
17867.504217085505,532.05,2022-05-21 22:39:28
17867.504217085505,532.05,2022-05-21 22:39:31
17867.504217085505,532.05,2022-05-21 22:39:33
17867.504217085505,532.05,2022-05-21 22:39:35
17897.78124992988,532.05,2022-05-21 22:39:37
17897.78124992988,532.05,2022-05-21 22:39:39
17897.78124992988,532.05,2022-05-21 22:39:41
17909.93379816722,532.05,2022-05-21 22:39:44
17932.125723603232,532.05,2022-05-21 22:39:46
17932.125723603232,532.05,2022-05-21 22:39:48
18269.305464617762,532.05,2022-05-21 22:39:50
18269.305464617762,532.05,2022-05-21 22:39:52
18269.305464617762,532.05,2022-05-21 22:39:55
16537.698746331665,532.0999999999999,2022-05-21 22:39:57
17005.453921810466,532.15,2022-05-21 22:39:59
17242.667446081283,532.15,2022-05-21 22:40:01
17291.705675691923,532.15,2022-05-21 22:40:03
16180.977827952169,532.15,2022-05-21 22:40:06
16227.8046046402,532.15,2022-05-21 22:40:08
17029.553933806015,532.15,2022-05-21 22:40:10
16174.523530110555,532.15,2022-05-21 22:40:12
16212.359285506967,532.15,2022-05-21 22:40:14
17044.45987671862,532.25,2022-05-21 22:40:16
17021.09154604898,532.25,2022-05-21 22:40:19
17021.09154604898,532.25,2022-05-21 22:40:21
