price,quantity,type,timestamp
532.5,59651.2841,1,2022-05-21 22:29:38
532.6,28936.5458,1,2022-05-21 22:29:38
532.7,23398.5994,1,2022-05-21 22:29:38
532.0,37523.4521,0,2022-05-21 22:29:40
531.9,7091.979,0,2022-05-21 22:29:40
531.8,34372.476,0,2022-05-21 22:29:40
531.7,16796.4002,0,2022-05-21 22:29:40
531.6,52695.7844,0,2022-05-21 22:29:40
532.3,491493.4882,1,2022-05-21 22:29:40
532.4,18575.207,1,2022-05-21 22:29:40
532.5,59651.2841,1,2022-05-21 22:29:40
532.6,28936.5458,1,2022-05-21 22:29:40
532.7,23398.5994,1,2022-05-21 22:29:40
532.0,37523.4521,0,2022-05-21 22:29:43
531.9,7091.979,0,2022-05-21 22:29:43
531.8,34372.476,0,2022-05-21 22:29:43
531.7,16796.4002,0,2022-05-21 22:29:43
531.6,52695.7844,0,2022-05-21 22:29:43
532.3,491493.4882,1,2022-05-21 22:29:43
532.4,18575.207,1,2022-05-21 22:29:43
532.5,59651.2841,1,2022-05-21 22:29:43
532.6,28936.5458,1,2022-05-21 22:29:43
532.7,23398.5994,1,2022-05-21 22:29:43
532.0,37523.4521,0,2022-05-21 22:29:45
531.9,7091.979,0,2022-05-21 22:29:45
531.8,34372.476,0,2022-05-21 22:29:45
531.7,16796.4002,0,2022-05-21 22:29:45
531.6,52695.7844,0,2022-05-21 22:29:45
532.3,491493.4882,1,2022-05-21 22:29:45
532.4,18575.207,1,2022-05-21 22:29:45
532.5,59651.2841,1,2022-05-21 22:29:45
532.6,28936.5458,1,2022-05-21 22:29:45
532.7,23398.5994,1,2022-05-21 22:29:45
532.0,37523.4521,0,2022-05-21 22:29:47
531.9,7091.979,0,2022-05-21 22:29:47
531.8,34372.476,0,2022-05-21 22:29:47
531.7,16796.4002,0,2022-05-21 22:29:47
531.6,52695.7844,0,2022-05-21 22:29:47
532.3,491493.4882,1,2022-05-21 22:29:47
532.4,18575.207,1,2022-05-21 22:29:47
532.5,59651.2841,1,2022-05-21 22:29:47
532.6,28936.5458,1,2022-05-21 22:29:47
532.7,23398.5994,1,2022-05-21 22:29:47
532.0,970.7985,0,2022-05-21 22:29:49
531.9,7091.979,0,2022-05-21 22:29:49
531.8,34372.476,0,2022-05-21 22:29:49
531.7,16796.4002,0,2022-05-21 22:29:49
531.6,52695.7844,0,2022-05-21 22:29:49
532.3,491493.4882,1,2022-05-21 22:29:49
532.4,20693.3001,1,2022-05-21 22:29:49
532.5,60653.822,1,2022-05-21 22:29:49
532.6,28936.5458,1,2022-05-21 22:29:49
532.7,23398.5994,1,2022-05-21 22:29:49
532.0,970.7985,0,2022-05-21 22:29:51
531.9,7091.979,0,2022-05-21 22:29:51
531.8,71895.9281,0,2022-05-21 22:29:51
531.7,16796.4002,0,2022-05-21 22:29:51
531.6,52695.7844,0,2022-05-21 22:29:51
532.3,491493.4882,1,2022-05-21 22:29:51
532.4,20693.3001,1,2022-05-21 22:29:51
532.5,60653.822,1,2022-05-21 22:29:51
532.6,28936.5458,1,2022-05-21 22:29:51
532.7,23398.5994,1,2022-05-21 22:29:51
532.0,970.7985,0,2022-05-21 22:29:53
531.9,7091.979,0,2022-05-21 22:29:53
531.8,71895.9281,0,2022-05-21 22:29:53
531.7,16796.4002,0,2022-05-21 22:29:53
531.6,52695.7844,0,2022-05-21 22:29:53
532.3,491493.4882,1,2022-05-21 22:29:53
532.4,20693.3001,1,2022-05-21 22:29:53
532.5,60653.822,1,2022-05-21 22:29:53
532.6,28936.5458,1,2022-05-21 22:29:53
532.7,23398.5994,1,2022-05-21 22:29:53
532.0,970.7985,0,2022-05-21 22:29:56
531.9,7091.979,0,2022-05-21 22:29:56
531.8,70930.5277,0,2022-05-21 22:29:56
531.7,4796.4002,0,2022-05-21 22:29:56
531.6,52695.7844,0,2022-05-21 22:29:56
532.3,495886.862,1,2022-05-21 22:29:56
532.4,20693.3001,1,2022-05-21 22:29:56
532.5,60653.822,1,2022-05-21 22:29:56
532.6,28936.5458,1,2022-05-21 22:29:56
532.7,23398.5994,1,2022-05-21 22:29:56
532.0,38494.2506,0,2022-05-21 22:29:58
531.9,7091.979,0,2022-05-21 22:29:58
531.8,33407.0756,0,2022-05-21 22:29:58
531.7,4796.4002,0,2022-05-21 22:29:58
531.6,52695.7844,0,2022-05-21 22:29:58
532.3,495886.862,1,2022-05-21 22:29:58
532.4,20693.3001,1,2022-05-21 22:29:58
532.5,60653.822,1,2022-05-21 22:29:58
532.6,28936.5458,1,2022-05-21 22:29:58
532.7,23398.5994,1,2022-05-21 22:29:58
532.0,10.0,0,2022-05-21 22:30:00
531.9,7091.979,0,2022-05-21 22:30:00
531.8,70930.5277,0,2022-05-21 22:30:00
531.7,4796.4002,0,2022-05-21 22:30:00
531.6,53666.598,0,2022-05-21 22:30:00
532.3,513043.7277,1,2022-05-21 22:30:00
532.4,20693.3001,1,2022-05-21 22:30:00
532.5,60653.822,1,2022-05-21 22:30:00
532.6,28936.5458,1,2022-05-21 22:30:00
532.7,23398.5994,1,2022-05-21 22:30:00
532.0,10.0,0,2022-05-21 22:30:02
531.9,4371.5857,0,2022-05-21 22:30:02
531.8,70930.5277,0,2022-05-21 22:30:02
531.7,4796.4002,0,2022-05-21 22:30:02
531.6,53666.598,0,2022-05-21 22:30:02
532.3,512554.001,1,2022-05-21 22:30:02
532.4,20693.3001,1,2022-05-21 22:30:02
532.5,60653.822,1,2022-05-21 22:30:02
532.6,28936.5458,1,2022-05-21 22:30:02
532.7,23398.5994,1,2022-05-21 22:30:02
532.0,10.0,0,2022-05-21 22:30:04
531.9,4371.5857,0,2022-05-21 22:30:04
531.8,70930.5277,0,2022-05-21 22:30:04
531.7,4796.4002,0,2022-05-21 22:30:04
531.6,65666.598,0,2022-05-21 22:30:04
532.3,512554.001,1,2022-05-21 22:30:04
532.4,20693.3001,1,2022-05-21 22:30:04
532.5,60653.822,1,2022-05-21 22:30:04
532.6,28936.5458,1,2022-05-21 22:30:04
532.7,23398.5994,1,2022-05-21 22:30:04
532.0,10.0,0,2022-05-21 22:30:07
531.9,6822.3126,0,2022-05-21 22:30:07
531.8,70930.5277,0,2022-05-21 22:30:07
531.7,4796.4002,0,2022-05-21 22:30:07
531.6,65666.598,0,2022-05-21 22:30:07
532.3,488030.3293,1,2022-05-21 22:30:07
532.4,20693.3001,1,2022-05-21 22:30:07
532.5,60653.822,1,2022-05-21 22:30:07
532.6,28936.5458,1,2022-05-21 22:30:07
532.7,23398.5994,1,2022-05-21 22:30:07
532.0,10.0,0,2022-05-21 22:30:09
531.9,6822.3126,0,2022-05-21 22:30:09
531.8,34553.593,0,2022-05-21 22:30:09
531.7,4796.4002,0,2022-05-21 22:30:09
531.6,64695.7844,0,2022-05-21 22:30:09
532.3,487987.3293,1,2022-05-21 22:30:09
532.4,20693.3001,1,2022-05-21 22:30:09
532.5,60653.822,1,2022-05-21 22:30:09
532.6,28936.5458,1,2022-05-21 22:30:09
532.7,23398.5994,1,2022-05-21 22:30:09
532.0,10.0,0,2022-05-21 22:30:11
531.9,6822.3126,0,2022-05-21 22:30:11
531.8,34553.593,0,2022-05-21 22:30:11
531.7,42319.8523,0,2022-05-21 22:30:11
531.6,64695.7844,0,2022-05-21 22:30:11
532.3,481674.8905,1,2022-05-21 22:30:11
532.4,20693.3001,1,2022-05-21 22:30:11
532.5,60653.822,1,2022-05-21 22:30:11
532.6,28936.5458,1,2022-05-21 22:30:11
532.7,23398.5994,1,2022-05-21 22:30:11
532.0,10.0,0,2022-05-21 22:30:13
531.9,6822.3126,0,2022-05-21 22:30:13
531.8,34553.593,0,2022-05-21 22:30:13
531.7,42319.8523,0,2022-05-21 22:30:13
531.6,64695.7844,0,2022-05-21 22:30:13
532.3,481674.8905,1,2022-05-21 22:30:13
532.4,20693.3001,1,2022-05-21 22:30:13
532.5,60653.822,1,2022-05-21 22:30:13
532.6,28936.5458,1,2022-05-21 22:30:13
532.7,23398.5994,1,2022-05-21 22:30:13
531.9,216.5857,0,2022-05-21 22:30:15
531.8,2206.9078,0,2022-05-21 22:30:15
531.7,6951.4002,0,2022-05-21 22:30:15
531.6,39728.7562,0,2022-05-21 22:30:15
531.5,11.0085,0,2022-05-21 22:30:15
532.0,2107.6828,1,2022-05-21 22:30:15
532.1,39541.0308,1,2022-05-21 22:30:15
532.2,2653.2479,1,2022-05-21 22:30:15
532.3,481611.4947,1,2022-05-21 22:30:15
532.4,20693.3001,1,2022-05-21 22:30:15
531.9,216.5857,0,2022-05-21 22:30:18
531.8,277.1602,0,2022-05-21 22:30:18
531.7,22174.6218,0,2022-05-21 22:30:18
531.6,43695.6557,0,2022-05-21 22:30:18
531.5,2011.0085,0,2022-05-21 22:30:18
532.1,9497.1169,1,2022-05-21 22:30:18
532.2,2653.2479,1,2022-05-21 22:30:18
532.3,481611.4947,1,2022-05-21 22:30:18
532.4,20841.912,1,2022-05-21 22:30:18
532.5,60653.822,1,2022-05-21 22:30:18
532.2,6827.6792,0,2022-05-21 22:30:20
532.1,4705.1992,0,2022-05-21 22:30:20
531.9,16464.0943,0,2022-05-21 22:30:20
531.8,47597.4203,0,2022-05-21 22:30:20
531.7,18019.6218,0,2022-05-21 22:30:20
532.3,459052.651,1,2022-05-21 22:30:20
532.4,20693.3001,1,2022-05-21 22:30:20
532.5,60653.822,1,2022-05-21 22:30:20
532.6,28936.5458,1,2022-05-21 22:30:20
532.7,23398.5994,1,2022-05-21 22:30:20
532.2,6827.6792,0,2022-05-21 22:30:22
531.9,16464.0943,0,2022-05-21 22:30:22
531.8,47597.4203,0,2022-05-21 22:30:22
531.7,18019.6218,0,2022-05-21 22:30:22
531.6,43631.0563,0,2022-05-21 22:30:22
532.3,445723.4993,1,2022-05-21 22:30:22
532.4,20693.3001,1,2022-05-21 22:30:22
532.5,60653.822,1,2022-05-21 22:30:22
532.6,28936.5458,1,2022-05-21 22:30:22
532.7,23398.5994,1,2022-05-21 22:30:22
532.2,6827.6792,0,2022-05-21 22:30:24
531.9,16464.0943,0,2022-05-21 22:30:24
531.8,47597.4203,0,2022-05-21 22:30:24
531.7,20019.6218,0,2022-05-21 22:30:24
531.6,43631.0563,0,2022-05-21 22:30:24
532.3,441018.8632,1,2022-05-21 22:30:24
532.4,20693.3001,1,2022-05-21 22:30:24
532.5,60653.822,1,2022-05-21 22:30:24
532.6,28936.5458,1,2022-05-21 22:30:24
532.7,23398.5994,1,2022-05-21 22:30:24
532.2,7954.136,0,2022-05-21 22:30:26
532.1,51283.5437,0,2022-05-21 22:30:26
532.0,19671.1918,0,2022-05-21 22:30:26
531.9,16464.0943,0,2022-05-21 22:30:26
531.8,22073.9682,0,2022-05-21 22:30:26
532.3,392351.8946,1,2022-05-21 22:30:26
532.5,37523.4521,1,2022-05-21 22:30:26
532.6,11597.3686,1,2022-05-21 22:30:26
532.7,24584.9887,1,2022-05-21 22:30:26
532.8,3120.4187,1,2022-05-21 22:30:26
532.2,12547.5302,0,2022-05-21 22:30:29
532.1,51283.5437,0,2022-05-21 22:30:29
532.0,19671.1918,0,2022-05-21 22:30:29
531.9,28464.0943,0,2022-05-21 22:30:29
531.8,22073.9682,0,2022-05-21 22:30:29
532.3,328812.2237,1,2022-05-21 22:30:29
532.5,37523.4521,1,2022-05-21 22:30:29
532.6,9164.8185,1,2022-05-21 22:30:29
532.7,24584.9887,1,2022-05-21 22:30:29
532.8,3120.4187,1,2022-05-21 22:30:29
532.0,14205.1636,0,2022-05-21 22:30:31
531.9,216.5857,0,2022-05-21 22:30:31
531.8,46467.5492,0,2022-05-21 22:30:31
531.7,26019.6218,0,2022-05-21 22:30:31
531.6,28203.5856,0,2022-05-21 22:30:31
532.3,314277.2479,1,2022-05-21 22:30:31
532.4,2684.588,1,2022-05-21 22:30:31
532.5,65280.2484,1,2022-05-21 22:30:31
532.6,11759.6478,1,2022-05-21 22:30:31
532.7,41396.93,1,2022-05-21 22:30:31
531.9,216.5857,0,2022-05-21 22:30:33
531.8,8944.0971,0,2022-05-21 22:30:33
531.7,75694.1083,0,2022-05-21 22:30:33
531.6,16203.5856,0,2022-05-21 22:30:33
531.5,24011.0085,0,2022-05-21 22:30:33
532.3,318521.4174,1,2022-05-21 22:30:33
532.4,17202.1193,1,2022-05-21 22:30:33
532.5,65280.2484,1,2022-05-21 22:30:33
532.6,11907.6675,1,2022-05-21 22:30:33
532.7,41396.93,1,2022-05-21 22:30:33
532.0,12143.6534,0,2022-05-21 22:30:35
531.9,216.5857,0,2022-05-21 22:30:35
531.8,46467.5492,0,2022-05-21 22:30:35
531.7,38170.6562,0,2022-05-21 22:30:35
531.6,16203.5856,0,2022-05-21 22:30:35
532.3,299546.3526,1,2022-05-21 22:30:35
532.4,17202.1193,1,2022-05-21 22:30:35
532.5,65280.2484,1,2022-05-21 22:30:35
532.6,11907.6675,1,2022-05-21 22:30:35
532.7,41396.93,1,2022-05-21 22:30:35
532.0,12143.6534,0,2022-05-21 22:30:37
531.9,216.5857,0,2022-05-21 22:30:37
531.8,8944.0971,0,2022-05-21 22:30:37
531.7,75694.1083,0,2022-05-21 22:30:37
531.6,16203.5856,0,2022-05-21 22:30:37
532.3,297224.5508,1,2022-05-21 22:30:37
532.4,17202.1193,1,2022-05-21 22:30:37
532.5,65280.2484,1,2022-05-21 22:30:37
532.6,11907.6675,1,2022-05-21 22:30:37
532.7,41396.93,1,2022-05-21 22:30:37
532.0,12143.6534,0,2022-05-21 22:30:39
531.9,2216.5857,0,2022-05-21 22:30:39
531.8,8944.0971,0,2022-05-21 22:30:39
531.7,75694.1083,0,2022-05-21 22:30:39
531.6,16203.5856,0,2022-05-21 22:30:39
532.3,297224.5508,1,2022-05-21 22:30:39
532.4,17202.1193,1,2022-05-21 22:30:39
532.5,65280.2484,1,2022-05-21 22:30:39
532.6,11907.6675,1,2022-05-21 22:30:39
532.7,41396.93,1,2022-05-21 22:30:39
532.0,12143.6534,0,2022-05-21 22:30:42
531.9,216.5857,0,2022-05-21 22:30:42
531.8,46467.5492,0,2022-05-21 22:30:42
531.7,38170.6562,0,2022-05-21 22:30:42
531.6,16203.5856,0,2022-05-21 22:30:42
532.3,282159.8239,1,2022-05-21 22:30:42
532.4,17202.1193,1,2022-05-21 22:30:42
532.5,65280.2484,1,2022-05-21 22:30:42
532.6,11907.6675,1,2022-05-21 22:30:42
532.7,41396.93,1,2022-05-21 22:30:42
532.0,12143.6534,0,2022-05-21 22:30:44
531.9,216.5857,0,2022-05-21 22:30:44
531.8,46467.5492,0,2022-05-21 22:30:44
531.7,38170.6562,0,2022-05-21 22:30:44
531.6,16203.5856,0,2022-05-21 22:30:44
532.3,282158.351,1,2022-05-21 22:30:44
532.4,17202.1193,1,2022-05-21 22:30:44
532.5,65280.2484,1,2022-05-21 22:30:44
532.6,11907.6675,1,2022-05-21 22:30:44
532.7,41396.93,1,2022-05-21 22:30:44
532.0,12143.6534,0,2022-05-21 22:30:46
531.9,216.5857,0,2022-05-21 22:30:46
531.8,46467.5492,0,2022-05-21 22:30:46
531.7,38170.6562,0,2022-05-21 22:30:46
531.6,16203.5856,0,2022-05-21 22:30:46
532.1,2000.0,1,2022-05-21 22:30:46
532.3,282158.351,1,2022-05-21 22:30:46
532.4,17202.1193,1,2022-05-21 22:30:46
532.5,65280.2484,1,2022-05-21 22:30:46
532.6,11907.6675,1,2022-05-21 22:30:46
532.2,800.4287,0,2022-05-21 22:30:48
532.0,13649.8364,0,2022-05-21 22:30:48
531.9,216.5857,0,2022-05-21 22:30:48
531.8,46467.5492,0,2022-05-21 22:30:48
531.7,38170.6562,0,2022-05-21 22:30:48
532.3,282158.351,1,2022-05-21 22:30:48
532.4,17202.1193,1,2022-05-21 22:30:48
532.5,65280.2484,1,2022-05-21 22:30:48
532.6,11907.6675,1,2022-05-21 22:30:48
532.7,41396.93,1,2022-05-21 22:30:48
532.2,800.4287,0,2022-05-21 22:30:50
532.0,13649.8364,0,2022-05-21 22:30:50
531.9,2216.5857,0,2022-05-21 22:30:50
531.8,46467.5492,0,2022-05-21 22:30:50
531.7,38170.6562,0,2022-05-21 22:30:50
532.3,281186.351,1,2022-05-21 22:30:50
532.4,17202.1193,1,2022-05-21 22:30:50
532.5,65280.2484,1,2022-05-21 22:30:50
532.6,11907.6675,1,2022-05-21 22:30:50
532.7,41396.93,1,2022-05-21 22:30:50
532.2,800.4287,0,2022-05-21 22:30:53
532.0,12143.6534,0,2022-05-21 22:30:53
531.9,216.5857,0,2022-05-21 22:30:53
531.8,46467.5492,0,2022-05-21 22:30:53
531.7,38170.6562,0,2022-05-21 22:30:53
532.3,280379.2867,1,2022-05-21 22:30:53
532.4,17202.1193,1,2022-05-21 22:30:53
532.5,65280.2484,1,2022-05-21 22:30:53
532.6,11907.6675,1,2022-05-21 22:30:53
532.7,41396.93,1,2022-05-21 22:30:53
532.2,800.4287,0,2022-05-21 22:30:55
532.0,12143.6534,0,2022-05-21 22:30:55
531.9,216.5857,0,2022-05-21 22:30:55
531.8,46467.5492,0,2022-05-21 22:30:55
531.7,38170.6562,0,2022-05-21 22:30:55
532.3,278345.6739,1,2022-05-21 22:30:55
532.4,17202.1193,1,2022-05-21 22:30:55
532.5,65280.2484,1,2022-05-21 22:30:55
532.6,11907.6675,1,2022-05-21 22:30:55
532.7,41396.93,1,2022-05-21 22:30:55
532.0,12143.6534,0,2022-05-21 22:30:57
531.9,216.5857,0,2022-05-21 22:30:57
531.8,46467.5492,0,2022-05-21 22:30:57
531.7,38170.6562,0,2022-05-21 22:30:57
531.6,16203.5856,0,2022-05-21 22:30:57
532.3,276723.1404,1,2022-05-21 22:30:57
532.4,17202.1193,1,2022-05-21 22:30:57
532.5,65280.2484,1,2022-05-21 22:30:57
532.6,11907.6675,1,2022-05-21 22:30:57
532.7,41396.93,1,2022-05-21 22:30:57
532.0,12143.6534,0,2022-05-21 22:31:00
531.9,216.5857,0,2022-05-21 22:31:00
531.8,46467.5492,0,2022-05-21 22:31:00
531.7,38170.6562,0,2022-05-21 22:31:00
531.6,16203.5856,0,2022-05-21 22:31:00
532.3,274779.1404,1,2022-05-21 22:31:00
532.4,17202.1193,1,2022-05-21 22:31:00
532.5,65280.2484,1,2022-05-21 22:31:00
532.6,11907.6675,1,2022-05-21 22:31:00
532.7,41396.93,1,2022-05-21 22:31:00
532.0,12143.6534,0,2022-05-21 22:31:02
531.9,2216.5857,0,2022-05-21 22:31:02
531.8,46467.5492,0,2022-05-21 22:31:02
531.7,38170.6562,0,2022-05-21 22:31:02
531.6,16203.5856,0,2022-05-21 22:31:02
532.3,273807.1404,1,2022-05-21 22:31:02
532.4,17202.1193,1,2022-05-21 22:31:02
532.5,65280.2484,1,2022-05-21 22:31:02
532.6,11907.6675,1,2022-05-21 22:31:02
532.7,41396.93,1,2022-05-21 22:31:02
532.0,12143.6534,0,2022-05-21 22:31:05
531.9,216.5857,0,2022-05-21 22:31:05
531.8,46467.5492,0,2022-05-21 22:31:05
531.7,38170.6562,0,2022-05-21 22:31:05
531.6,16203.5856,0,2022-05-21 22:31:05
532.3,272835.1404,1,2022-05-21 22:31:05
532.4,17202.1193,1,2022-05-21 22:31:05
532.5,65280.2484,1,2022-05-21 22:31:05
532.6,11907.6675,1,2022-05-21 22:31:05
532.7,41396.93,1,2022-05-21 22:31:05
532.0,12143.6534,0,2022-05-21 22:31:07
531.9,6371.5857,0,2022-05-21 22:31:07
531.8,42312.5492,0,2022-05-21 22:31:07
531.7,38170.6562,0,2022-05-21 22:31:07
531.6,16203.5856,0,2022-05-21 22:31:07
532.3,271863.1404,1,2022-05-21 22:31:07
532.4,17202.1193,1,2022-05-21 22:31:07
532.5,65280.2484,1,2022-05-21 22:31:07
532.6,11907.6675,1,2022-05-21 22:31:07
532.7,41396.93,1,2022-05-21 22:31:07
532.0,12143.6534,0,2022-05-21 22:31:09
531.9,4371.5857,0,2022-05-21 22:31:09
531.8,42312.5492,0,2022-05-21 22:31:09
531.7,38170.6562,0,2022-05-21 22:31:09
531.6,16203.5856,0,2022-05-21 22:31:09
532.3,258741.0926,1,2022-05-21 22:31:09
532.4,17202.1193,1,2022-05-21 22:31:09
532.5,65280.2484,1,2022-05-21 22:31:09
532.6,11907.6675,1,2022-05-21 22:31:09
532.7,41396.93,1,2022-05-21 22:31:09
532.0,12143.6534,0,2022-05-21 22:31:11
531.9,6371.5857,0,2022-05-21 22:31:11
531.8,42312.5492,0,2022-05-21 22:31:11
531.7,38170.6562,0,2022-05-21 22:31:11
531.6,16203.5856,0,2022-05-21 22:31:11
532.3,257769.0926,1,2022-05-21 22:31:11
532.4,17202.1193,1,2022-05-21 22:31:11
532.5,65280.2484,1,2022-05-21 22:31:11
532.6,11907.6675,1,2022-05-21 22:31:11
532.7,41396.93,1,2022-05-21 22:31:11
532.0,12143.6534,0,2022-05-21 22:31:13
531.9,4371.5857,0,2022-05-21 22:31:13
531.8,42312.5492,0,2022-05-21 22:31:13
531.7,38170.6562,0,2022-05-21 22:31:13
531.6,16203.5856,0,2022-05-21 22:31:13
532.3,256797.0926,1,2022-05-21 22:31:13
532.4,17202.1193,1,2022-05-21 22:31:13
532.5,65280.2484,1,2022-05-21 22:31:13
532.6,11907.6675,1,2022-05-21 22:31:13
532.7,41396.93,1,2022-05-21 22:31:13
532.0,12143.6534,0,2022-05-21 22:31:15
531.9,6371.5857,0,2022-05-21 22:31:15
531.8,42312.5492,0,2022-05-21 22:31:15
531.7,38170.6562,0,2022-05-21 22:31:15
531.6,16203.5856,0,2022-05-21 22:31:15
532.3,256422.3432,1,2022-05-21 22:31:15
532.4,17202.1193,1,2022-05-21 22:31:15
532.5,65280.2484,1,2022-05-21 22:31:15
532.6,11907.6675,1,2022-05-21 22:31:15
532.7,41396.93,1,2022-05-21 22:31:15
532.2,2510.0,0,2022-05-21 22:31:18
532.0,22143.6534,0,2022-05-21 22:31:18
531.9,6371.5857,0,2022-05-21 22:31:18
531.8,42312.5492,0,2022-05-21 22:31:18
531.7,38170.6562,0,2022-05-21 22:31:18
532.3,256940.247,1,2022-05-21 22:31:18
532.4,17202.1193,1,2022-05-21 22:31:18
532.5,65280.2484,1,2022-05-21 22:31:18
532.6,11907.6675,1,2022-05-21 22:31:18
532.7,41396.93,1,2022-05-21 22:31:18
532.0,10000.0,0,2022-05-21 22:31:20
531.9,6371.5857,0,2022-05-21 22:31:20
531.8,42312.5492,0,2022-05-21 22:31:20
531.7,38170.6562,0,2022-05-21 22:31:20
531.6,16203.5856,0,2022-05-21 22:31:20
532.3,242261.4053,1,2022-05-21 22:31:20
532.4,17202.1193,1,2022-05-21 22:31:20
532.5,65280.2484,1,2022-05-21 22:31:20
532.6,11907.6675,1,2022-05-21 22:31:20
532.7,41396.93,1,2022-05-21 22:31:20
532.0,10000.0,0,2022-05-21 22:31:22
531.9,4371.5857,0,2022-05-21 22:31:22
531.8,42312.5492,0,2022-05-21 22:31:22
531.7,38170.6562,0,2022-05-21 22:31:22
531.6,16203.5856,0,2022-05-21 22:31:22
532.3,241146.2415,1,2022-05-21 22:31:22
532.4,17202.1193,1,2022-05-21 22:31:22
532.5,65280.2484,1,2022-05-21 22:31:22
532.6,11907.6675,1,2022-05-21 22:31:22
532.7,41396.93,1,2022-05-21 22:31:22
532.0,10000.0,0,2022-05-21 22:31:24
531.9,4371.5857,0,2022-05-21 22:31:24
531.8,42312.5492,0,2022-05-21 22:31:24
531.7,38170.6562,0,2022-05-21 22:31:24
531.6,17205.4933,0,2022-05-21 22:31:24
532.3,236175.8334,1,2022-05-21 22:31:24
532.4,17202.1193,1,2022-05-21 22:31:24
532.5,65280.2484,1,2022-05-21 22:31:24
532.6,11907.6675,1,2022-05-21 22:31:24
532.7,41396.93,1,2022-05-21 22:31:24
532.0,10000.0,0,2022-05-21 22:31:26
531.9,6371.5857,0,2022-05-21 22:31:26
531.8,42312.5492,0,2022-05-21 22:31:26
531.7,38170.6562,0,2022-05-21 22:31:26
531.6,17205.4933,0,2022-05-21 22:31:26
532.3,236175.8334,1,2022-05-21 22:31:26
532.4,17202.1193,1,2022-05-21 22:31:26
532.5,65280.2484,1,2022-05-21 22:31:26
532.6,11907.6675,1,2022-05-21 22:31:26
532.7,41396.93,1,2022-05-21 22:31:26
532.0,10000.0,0,2022-05-21 22:31:28
531.9,4371.5857,0,2022-05-21 22:31:28
531.8,42171.2639,0,2022-05-21 22:31:28
531.7,38170.6562,0,2022-05-21 22:31:28
531.6,17205.4933,0,2022-05-21 22:31:28
532.2,16123.3844,1,2022-05-21 22:31:28
532.3,254001.9023,1,2022-05-21 22:31:28
532.4,17202.1193,1,2022-05-21 22:31:28
532.5,65280.2484,1,2022-05-21 22:31:28
532.6,11907.6675,1,2022-05-21 22:31:28
532.0,10000.0,0,2022-05-21 22:31:31
531.9,4371.5857,0,2022-05-21 22:31:31
531.8,6647.8118,0,2022-05-21 22:31:31
531.7,75694.1083,0,2022-05-21 22:31:31
531.6,16203.5856,0,2022-05-21 22:31:31
532.2,15552.3344,1,2022-05-21 22:31:31
532.3,256083.0279,1,2022-05-21 22:31:31
532.4,17202.1193,1,2022-05-21 22:31:31
532.5,65280.2484,1,2022-05-21 22:31:31
532.6,11907.6675,1,2022-05-21 22:31:31
532.2,355.201,0,2022-05-21 22:31:33
532.0,10000.0,0,2022-05-21 22:31:33
531.9,4922.8044,0,2022-05-21 22:31:33
531.8,4647.8118,0,2022-05-21 22:31:33
531.7,39333.9025,0,2022-05-21 22:31:33
532.3,256083.0279,1,2022-05-21 22:31:33
532.4,17202.1193,1,2022-05-21 22:31:33
532.5,65280.2484,1,2022-05-21 22:31:33
532.6,11907.6675,1,2022-05-21 22:31:33
532.7,41396.93,1,2022-05-21 22:31:33
532.0,10000.0,0,2022-05-21 22:31:35
531.9,4371.5857,0,2022-05-21 22:31:35
531.8,4647.8118,0,2022-05-21 22:31:35
531.7,39333.9025,0,2022-05-21 22:31:35
531.6,16203.5856,0,2022-05-21 22:31:35
532.3,255044.8981,1,2022-05-21 22:31:35
532.4,54725.5714,1,2022-05-21 22:31:35
532.5,27756.7963,1,2022-05-21 22:31:35
532.6,11907.6675,1,2022-05-21 22:31:35
532.7,41396.93,1,2022-05-21 22:31:35
532.0,10000.0,0,2022-05-21 22:31:37
531.9,16846.7565,0,2022-05-21 22:31:37
531.8,4790.6853,0,2022-05-21 22:31:37
531.7,39333.9025,0,2022-05-21 22:31:37
531.6,16203.5856,0,2022-05-21 22:31:37
532.3,252963.7725,1,2022-05-21 22:31:37
532.4,17202.1193,1,2022-05-21 22:31:37
532.5,65280.2484,1,2022-05-21 22:31:37
532.6,11907.6675,1,2022-05-21 22:31:37
532.7,41396.93,1,2022-05-21 22:31:37
532.0,10000.0,0,2022-05-21 22:31:39
531.9,16846.7565,0,2022-05-21 22:31:39
531.8,4790.6853,0,2022-05-21 22:31:39
531.7,76857.3546,0,2022-05-21 22:31:39
531.6,16203.5856,0,2022-05-21 22:31:39
532.3,252963.7725,1,2022-05-21 22:31:39
532.4,17202.1193,1,2022-05-21 22:31:39
532.5,65280.2484,1,2022-05-21 22:31:39
532.6,2742.849,1,2022-05-21 22:31:39
532.7,41396.93,1,2022-05-21 22:31:39
532.0,10000.0,0,2022-05-21 22:31:41
531.9,14846.7565,0,2022-05-21 22:31:41
531.8,4790.6853,0,2022-05-21 22:31:41
531.7,39333.9025,0,2022-05-21 22:31:41
531.6,16203.5856,0,2022-05-21 22:31:41
532.3,252963.7725,1,2022-05-21 22:31:41
532.4,17202.1193,1,2022-05-21 22:31:41
532.5,65280.2484,1,2022-05-21 22:31:41
532.6,2742.849,1,2022-05-21 22:31:41
532.7,41396.93,1,2022-05-21 22:31:41
532.0,12713.1054,0,2022-05-21 22:31:44
531.9,15960.1083,0,2022-05-21 22:31:44
